tweet,labels
"The totally inaccurate reporting by Lawrence O’Donnell, for which he has been forced by NBC to apologize, is NO DIFFERENT than the horrible, corrupt and fraudulent Fake News that I (and many millions of GREAT supporters) have had to put up with for years. So bad for the USA!",True
"....for the most ridiculous claim of all, that Russia, Russia, Russia, or Russian oligarchs, co-signed loan documents for me, a guarantee. Totally false, as is virtually everything else he, and much of the rest of the LameStream Media, has said about me for years. ALL APOLOGIZE!",True
"Crazy Lawrence O’Donnell, who has been calling me wrong from even before I announced my run for the Presidency, even being previously forced by NBC to apologize, which he did while crying, for things he said about me & The Apprentice, was again forced to apologize, this time.....",True
"Hurricane Dorian looks like it will be hitting Florida late Sunday night. Be prepared and please follow State and Federal instructions, it will be a very big Hurricane, perhaps one of the biggest!",True
"Puerto Rico is in great shape with Hurricane Dorian taking a largely different route than anticipated. Thank you to FEMA, first responders, and all, for working so hard & being so well prepared. A great result! The bad news, Florida get ready! Storm is building and will be BIG!",True
"There has never been a time in the history of our Country that the Media was so Fraudulent, Fake, or Corrupt! When the “Age of Trump” is looked back on many years from now, I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News!",True
"The Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall, and that I didn’t think the Wall on the Southern Border was that important to stop Illegals wanting to come into our Country. WRONG, vitally important. Will make a BIG impact. So bad!",True
"A sad day for the Democrats, Kirsten Gillibrand has dropped out of the Presidential Primary. I’m glad they never found out that she was the one I was really afraid of!",True
Thank you for the support as we MAKE AMERICA GREAT AGAIN!pic.twitter.com/qKgwRMSgcf,True
"Another totally Fake story in the Amazon Washington Post (lobbyist) which states that if my Aides broke the law to build the Wall (which is going up rapidly), I would give them a Pardon. This was made up by the Washington Post only in order to demean and disparage - FAKE NEWS!",True
"The Wall is going up very fast despite total Obstruction by Democrats in Congress, and elsewhere! https://www.instagram.com/p/B1t2uUeBXdU/?igshid=b6tjibw3fnws …pic.twitter.com/2nFIEFppho",True
"....And by the way, I’m the best thing that’s ever happened to Puerto Rico!",True
"Puerto Rico is one of the most corrupt places on earth. Their political system is broken and their politicians are either Incompetent or Corrupt. Congress approved Billions of Dollars last time, more than anyplace else has ever gotten, and it is sent to Crooked Pols. No good!....",True
"Our Federal Reserve cannot “mentally” keep up with the competition - other countries. At the G-7 in France, all of the other Leaders were giddy about how low their Interest Costs have gone. Germany is actually “getting paid” to borrow money - ZERO INTEREST PLUS! No Clue Fed!",True
"....I don’t want to Win for myself, I only want to Win for the people. The New @FoxNews is letting millions of GREAT people down! We have to start looking for a new News Outlet. Fox isn’t working for us anymore!",True
"....are all in for the Open Border Socialists (or beyond). Fox hires “give Hillary the questions” @donnabrazile, Juan Williams and low ratings Shep Smith. HOPELESS & CLUELESS! They should go all the way LEFT and I will still find a way to Win - That’s what I do, Win. Too Bad!....",True
"Just watched @FoxNews heavily promoting the Democrats through their DNC Communications Director, spewing out whatever she wanted with zero pushback by anchor, @SandraSmithFox. Terrible considering that Fox couldn’t even land a debate, the Dems give them NOTHING! @CNN & @MSNBC....",True
"Would be very hard for Jeremy Corbyn, the leader of Britain’s Labour Party, to seek a no-confidence vote against New Prime Minister Boris Johnson, especially in light of the fact that Boris is exactly what the U.K. has been looking for, & will prove to be “a great one!” Love U.K.",True
"We are tracking closely tropical storm Dorian as it heads, as usual, to Puerto Rico. FEMA and all others are ready, and will do a great job. When they do, let them know it, and give them a big Thank You - Not like last time. That includes from the incompetent Mayor of San Juan!",True
"So interesting to read and see all of the free and interesting advice I am getting on China, from people who have tried to handle it before and failed miserably - In fact, they got taken to the cleaners. We are doing very well with China. This has never happened to them before!",True
"“The infestation of bedbugs at The New York Times office” @OANN was perhaps brought in by lightweight journalist Bret Stephens, a Conservative who does anything that his bosses at the paper tell him to do! He is now quitting Twitter after being called a “bedbug.” Tough guy!",True
"A made up Radical Left Story about Doral bedbugs, but Bret Stephens is loaded up with them! Been calling me wrong for years, along with the few remaining Never Trumpers - All Losers!https://twitter.com/washingtonpost/status/1166291203022868480 …",True
"....Another is a one-time BAD Congressman from Illinois who lost in his second term by a landslide, then failed in radio. The third is a man who couldn’t stand up straight while receiving an award. I should be able to take them!",True
"Can you believe it? I’m at 94% approval in the Republican Party, and have Three Stooges running against me. One is “Mr. Appalachian Trail” who was actually in Argentina for bad reasons....",True
"Axios (whatever that is) sat back and said GEEEEE, let’s see, what can we make up today to embarrass the President? Then they said, “why don’t we say he wants to bomb a hurricane, that should do it!” The media in our Country is totally out of control!",True
